sourceid,destid,distance,duration,duration_in_traffic
89,66,12909,2338,4615
89,76,9806,2050,4558
89,18,12337,2317,4440
89,19,12129,2321,4384
89,20,10846,1974,3823
89,21,11452,2228,4035
89,22,10373,2317,3724
89,33,10059,2019,3513
89,34,9420,1784,3256
89,46,8717,1759,3101
89,31,7570,1691,2774
89,32,8844,1931,3145
89,47,8117,1968,3019
89,48,7243,1647,2631
89,60,6350,1188,1857
89,61,6698,1517,2362
89,78,5060,1029,1633
89,23,10322,1874,3016
89,24,11113,1873,3271
89,27,8760,1711,2875
89,28,7298,1479,2556
89,29,8517,1543,2559
89,30,7546,1577,2350
89,49,7216,1421,2240
89,59,6305,1224,2077
89,113,4428,896,1470
89,50,8735,1759,2780
89,57,5772,1292,2122
89,58,4578,1012,1518
89,79,3011,656,901
89,80,1827,462,738
89,88,3713,759,1104
89,110,6061,1561,3143
89,62,7008,1436,2363
89,63,5851,1201,2029
89,90,2500,597,962
89,91,4412,1052,1690
89,92,5525,1248,1998
89,93,6456,1325,2850
89,111,3681,915,1593
89,112,1753,393,533
89,114,4173,719,1074
89,115,4350,836,1338
89,116,5261,1159,1788
89,117,4942,1153,2057
89,109,7668,1703,3306
89,120,10889,2014,3858
89,121,10762,2248,4841
89,77,8848,1856,4102
89,94,7760,1667,3274
89,95,9951,2096,4629
89,96,9989,2028,4567
89,100,12244,2537,5386
89,101,12757,2701,5777
89,107,11073,2238,4978
89,108,10236,2026,4565
89,97,9364,2005,4437
89,98,9882,2136,4655
89,99,11771,2367,5002
89,103,15347,2882,5279
89,104,13993,2617,4707
89,105,12217,2563,5485
89,106,12010,2445,5263
89,125,13520,2577,4668
89,126,13576,2697,4946
89,127,15787,2778,5450
89,128,14695,2492,5014
89,131,14979,2619,5165
89,122,11044,2281,4914
89,123,12407,2274,4186
89,124,12081,2421,4795
89,132,13972,2446,4830
89,133,12980,2559,5165
89,134,11881,2339,4789
89,157,12054,2117,4252
89,158,12980,2342,4674
89,135,11210,2258,4527
89,136,10488,2004,4180
89,137,11245,2220,4577
89,138,11263,2222,4567
89,139,9207,1999,4091
89,140,9731,1823,3536
89,141,10724,2087,4291
89,118,6793,1613,2811
89,119,7293,1479,2956
89,142,9895,1910,3806
89,143,8197,1656,3391
89,144,7648,1778,3173
89,145,7045,1485,2704
89,153,8764,1822,3105
89,155,10968,2078,4085
89,156,11366,2354,4506
89,154,10448,1974,3916
89,162,12907,2608,5022
89,163,12551,2561,5018
89,164,11463,2496,4817
89,161,14423,3034,5615
89,165,13064,2795,4809
89,166,11205,2179,4337
89,167,10553,1994,4053
89,180,13425,2782,4626
89,181,14109,2795,5378
89,182,14255,3040,5526
89,146,7650,1541,2517
89,147,6256,1166,1865
89,148,6236,1259,1925
89,151,7714,1397,2362
89,152,9249,1838,3149
89,178,13200,2758,4741
89,173,9588,1748,2863
89,176,10795,2147,3850
89,168,10391,2138,3598
89,169,9296,1936,3319
89,179,12565,2600,4471
89,149,18264,2941,5791
89,150,16658,2464,4842
89,82,12821,2390,4507
89,83,18947,2955,5857
89,84,14815,2263,4597
89,85,11557,1943,4077
89,174,12643,2309,4095
89,175,13033,2253,4317
89,186,13934,2745,5368
89,187,12274,2417,4813
89,188,12896,2415,4544
89,189,12173,2329,4550
89,190,13011,2251,4335
89,191,17024,2840,5397
89,193,15910,3073,5647
89,184,17388,3638,6588
89,185,15562,3203,5692
89,192,15765,2975,5733
89,194,17660,3198,6300
89,195,15313,2890,5837
89,196,20083,3675,7116
89,1,23833,3034,5119
89,52,10836,2114,3747
89,129,17076,2922,5830
89,170,9690,2037,3827
89,171,9830,1973,3385
89,183,13191,2700,5552
89,197,16439,3126,6308
89,177,10935,2258,4237
89,172,9652,1850,3351
89,26,12128,2196,3840
89,25,12729,2134,3545
89,86,8160,1363,2603
89,198,20557,3300,6278
109,2,20527,2802,5140
109,3,21080,2855,5365
109,4,16087,2414,4575
109,51,17601,2965,5118
109,53,22531,3731,6895
109,54,21491,3491,6317
109,55,18672,3165,5335
109,56,14253,2883,5698
109,81,15703,3122,6001
109,87,13507,2651,5293
109,10,12174,2244,3913
109,11,14728,2750,4864
109,5,20045,2706,4732
109,6,15511,2230,3997
109,7,13090,2165,4042
109,8,12417,1980,3610
109,9,16630,2640,4791
109,130,13980,2292,4135
109,159,14730,2445,4246
109,40,15384,3057,5044
109,72,11887,2350,4215
109,16,12842,2321,4091
109,160,11607,1978,3444
109,17,9370,1931,3271
109,37,8001,1670,2858
109,38,10063,1939,3326
109,42,10603,1911,3319
109,69,9817,1910,3321
109,73,8927,1967,3163
109,12,16670,3042,5095
109,13,14366,2637,4677
109,14,18235,2942,4867
109,15,12610,2511,4895
109,39,13306,2532,4422
109,41,12851,2605,4118
109,70,11364,2272,3840
109,71,12018,2479,4027
109,102,7560,1736,2940
109,43,9608,1740,2961
109,44,8235,1625,2646
109,67,7337,1351,2334
109,68,8759,1589,2714
109,74,7958,1644,2734
109,75,8331,1569,2772
109,35,7729,1411,2463
109,36,8700,1934,3168
109,45,6292,1293,2166
109,64,4904,1149,1923
109,65,4628,1051,1828
109,66,6049,1225,2078
109,76,4873,1079,1851
109,18,10214,1805,3297
109,19,10121,1911,3389
109,20,8717,1454,2666
109,21,10192,1780,3087
109,22,10911,2028,3576
109,33,8646,1772,3476
109,34,7599,1579,3117
109,46,7303,1513,3063
109,31,8305,1929,3214
109,32,9117,1829,3585
109,47,9285,1888,3603
109,48,7977,1885,3128
109,60,7298,1651,2777
109,61,6607,1577,2561
109,78,6200,1376,2336
109,23,10020,2351,3892
109,24,15302,2108,3835
109,27,11631,2309,4097
109,28,11678,2312,3597
109,29,10252,2115,3720
109,30,8385,1989,3293
109,49,9534,2050,3260
109,59,8663,1815,3110
109,113,11037,2354,4588
109,50,11606,2357,3999
109,57,13445,2679,5504
109,58,13118,2499,5013
109,79,8208,1843,3131
109,80,7849,1884,3795
109,88,10321,2218,4239
109,110,3655,1143,1859
109,62,5985,1383,2405
109,63,5012,1204,2110
109,90,7142,1476,2924
109,91,6647,1600,2713
109,92,5408,1303,2253
109,93,3895,843,1870
109,111,4889,1261,2239
109,112,8510,1904,3738
109,114,11058,2172,4225
109,115,7817,1821,3034
109,116,6844,1612,2661
109,117,3980,1134,1943
109,89,7393,1978,3784
109,120,1768,539,798
109,121,3430,958,1431
109,77,4060,963,1711
109,94,2263,576,944
109,95,4915,980,1722
109,96,4374,897,1580
109,100,6659,1380,2421
109,101,6752,1529,2578
109,107,5458,1107,1945
109,108,4621,895,1546
109,97,4430,1033,1780
109,98,4948,1165,1977
109,99,6189,1229,2162
109,103,7483,1691,2700
109,104,5942,1437,2410
109,105,5437,1345,2305
109,106,4816,1164,2032
109,125,6392,1561,2341
109,126,6897,1670,2564
109,127,7625,1817,2778
109,128,8890,1532,2784
109,131,9168,1658,2925
109,122,3712,991,1497
109,123,4454,1091,1783
109,124,4984,1220,1821
109,132,7713,1495,2640
109,133,6164,1430,2094
109,134,5652,1205,2082
109,157,5794,1166,2185
109,158,7175,1381,2478
109,135,4278,1094,1607
109,136,4258,870,1449
109,137,3430,861,1252
109,138,2342,764,1023
109,139,1527,497,762
109,140,2629,714,1079
109,141,4494,953,1580
109,118,2635,873,1356
109,119,1874,653,1026
109,142,3225,835,1373
109,143,3563,1018,1755
109,144,4979,1451,2417
109,145,4136,1151,1951
109,153,5927,1571,2581
109,155,3902,1044,1653
109,156,4982,1275,2011
109,154,4807,1122,1957
109,162,7217,1572,2471
109,163,6550,1533,2514
109,164,5321,1252,2139
109,161,7895,1795,2843
109,165,6644,1577,2612
109,166,5922,1281,2283
109,167,4926,1124,2012
109,180,7677,1805,3202
109,181,8825,1898,3283
109,182,8776,1930,3195
109,146,6201,1616,2595
109,147,6298,1741,3106
109,148,9433,2213,3859
109,151,8951,2129,3674
109,152,7332,1778,3024
109,178,8870,1876,3330
109,173,9756,2199,4124
109,176,9433,2171,4012
109,168,7296,1645,2843
109,169,6615,1499,2572
109,179,7250,1569,2854
109,149,24921,4491,8280
109,150,19868,3545,7413
109,82,22875,3939,6736
109,83,24518,4120,8422
109,84,21423,3722,7789
109,85,18195,3352,7177
109,174,12659,2586,4941
109,175,12167,2750,4863
109,186,9142,2157,4051
109,187,11032,2358,4484
109,188,11068,2424,4566
109,189,11811,2603,5392
109,190,12705,2525,5215
109,191,16299,3055,6278
109,193,12996,2721,5269
109,184,12438,2637,4304
109,185,9607,2130,3528
109,192,16732,3294,6089
109,194,15484,3093,5826
109,195,11305,2508,4746
109,196,14015,2914,5597
109,1,19295,2559,4424
109,52,17657,3297,6526
109,129,11272,1962,3534
109,170,8676,1930,3203
109,171,7792,1816,3249
109,183,7287,1696,2929
109,197,11102,2337,3930
109,177,9658,2043,3500
109,172,8824,1994,3592
109,26,14999,2794,5061
109,25,15982,2748,4836
109,86,14798,2772,5654
109,198,14753,2340,3990
120,2,20362,2696,5086
120,3,19389,3226,5653
120,4,15922,2308,4529
120,51,17641,2953,5154
120,53,20878,3404,7327
120,54,19738,3169,6936
120,55,18675,3142,5350
120,56,15347,2757,5715
120,81,16820,3239,6233
120,87,16168,2688,5518
120,10,13036,2085,3456
120,11,14798,2671,4778
120,5,19874,2593,4669
120,6,15345,2205,4030
120,7,12918,2133,4061
120,8,12257,1962,3669
120,9,16410,2712,4517
120,130,11871,1839,3273
120,159,12629,2039,3434
120,40,13322,2615,4239
120,72,10182,1823,3314
120,16,12767,2059,3623
120,160,9498,1525,2617
120,17,10701,1888,3075
120,37,9008,1586,2633
120,38,9988,1677,2838
120,42,8632,1521,2479
120,69,7755,1468,2412
120,73,7189,1415,2385
120,12,16595,2780,4657
120,13,13658,2419,4300
120,14,17523,2693,4405
120,15,12535,2249,4409
120,39,12297,2316,4157
120,41,11145,2069,3120
120,70,9302,1830,2947
120,71,9956,2037,3147
120,102,5855,1209,2025
120,43,7546,1299,2072
120,44,7226,1408,2345
120,67,5275,909,1495
120,68,6697,1147,1830
120,74,5896,1202,1884
120,75,6269,1127,1916
120,35,7571,1387,2502
120,36,9395,1727,2896
120,45,6630,1302,2211
120,64,4845,1145,1944
120,65,5080,1122,1750
120,66,5336,1094,1884
120,76,4535,888,1495
120,18,9960,1748,3566
120,19,9834,1777,3222
120,20,8475,1416,2958
120,21,9950,1742,3380
120,22,10740,1915,3512
120,33,10196,1801,3529
120,34,9150,1608,3170
120,46,8853,1541,3116
120,31,9855,1958,3261
120,32,10668,1858,3646
120,47,10835,1916,3656
120,48,9528,1914,3175
120,60,8849,1680,2834
120,61,8157,1606,2614
120,78,7750,1405,2388
120,23,12357,2325,4337
120,24,15143,2090,3892
120,27,13182,2337,4149
120,28,11710,2299,3641
120,29,11802,2144,3791
120,30,9935,2018,3340
120,49,11237,2109,3641
120,59,10214,1844,3163
120,113,13829,2410,4890
120,50,13148,2430,4200
120,57,14996,2707,5585
120,58,14669,2527,5090
120,79,9759,1872,3184
120,80,10319,1926,3796
120,88,12982,2255,4460
120,110,5939,1232,2384
120,62,7535,1412,2458
120,63,6562,1233,2163
120,90,8539,1532,2972
120,91,7690,1562,2936
120,92,6958,1331,2306
120,93,4452,827,1760
120,111,8265,1362,2525
120,112,11171,1941,3959
120,114,13719,2209,4446
120,115,11382,1904,3450
120,116,9740,1744,3166
120,117,7702,1331,2455
120,89,10791,1982,3679
120,109,2640,796,1227
120,121,1327,423,485
120,77,4071,974,1791
120,94,2259,513,885
120,95,2853,538,915
120,96,2312,455,760
120,100,4597,938,1544
120,101,5048,1002,1678
120,107,3397,666,1094
120,108,2559,453,708
120,97,3988,869,1311
120,98,3159,676,1073
120,99,4127,788,1313
120,103,5875,1134,1889
120,104,4275,923,1553
120,105,3732,818,1412
120,106,3111,637,1143
120,125,4571,915,1601
120,126,5129,1131,1760
120,127,5857,1278,2001
120,128,6781,1079,2021
120,131,7059,1205,2150
120,122,2007,463,675
120,123,2750,563,952
120,124,3216,681,1045
120,132,5605,1174,1904
120,133,4396,890,1316
120,134,3543,752,1279
120,157,3685,713,1401
120,158,5066,929,1694
120,135,2510,555,831
120,136,2149,417,703
120,137,1662,322,465
120,138,1110,224,307
120,139,3146,649,1074
120,140,2065,392,644
120,141,2385,500,812
120,118,6357,1071,1851
120,119,2561,752,1197
120,142,3525,659,1115
120,143,5127,964,1670
120,144,7644,1533,2468
120,145,6599,1296,2379
120,153,8545,1701,2681
120,155,3465,699,1077
120,156,3877,883,1302
120,154,5104,986,1718
120,162,5108,1120,1629
120,163,6556,1320,2016
120,164,5326,1038,1645
120,161,7361,1323,2263
120,165,6638,1384,2169
120,166,7355,1307,2400
120,167,6359,1150,2129
120,180,9110,1831,3350
120,181,9367,1770,3082
120,182,8444,1684,2681
120,146,8618,1775,3035
120,147,9062,1874,3537
120,148,11896,2358,4294
120,151,11467,2286,4128
120,152,9795,1924,3498
120,178,10303,1902,3445
120,173,12198,2337,4602
120,176,12187,2406,4155
120,168,8300,1639,2839
120,169,7619,1493,2568
120,179,8687,1604,2945
120,149,27385,4636,8792
120,150,22331,3691,7866
120,82,22907,3926,6765
120,83,26068,4149,8473
120,84,24209,3781,8145
120,85,22812,3707,7024
120,174,15122,2732,5428
120,175,15470,2987,5267
120,186,10409,2068,3370
120,187,12098,2354,4506
120,188,13706,2608,4320
120,189,14274,2749,5843
120,190,15168,2670,5729
120,191,37612,3447,5448
120,193,15454,2951,5420
120,184,11592,2245,3728
120,185,10185,1967,3058
120,192,33530,3378,5253
120,194,27568,2700,4330
120,195,12572,2419,4050
120,196,15282,2825,4880
120,1,19138,2453,4383
120,52,19208,3326,6594
120,129,9163,1509,2746
120,170,9680,1924,3200
120,171,10255,1962,3737
120,183,7293,1483,2422
120,197,11644,2210,3739
120,177,10706,2101,3538
120,172,11288,2140,4067
120,26,16549,2823,5119
120,25,16014,2735,4872
120,86,17552,2876,6036
120,198,12643,1887,3170
121,2,21292,3019,5352
121,3,18831,3327,5754
121,4,16852,2632,4817
121,51,18950,3265,5478
121,53,22195,3717,7585
121,54,21055,3483,7215
121,55,18307,3141,6119
121,56,16664,3070,6012
121,81,18136,3547,6450
121,87,17485,3001,5853
121,10,11845,2230,3612
121,11,14240,2772,4862
121,5,20810,2924,4951
121,6,16281,2535,4317
121,7,13854,2464,4335
121,8,13187,2286,3953
121,9,15219,2858,4701
121,130,11296,2119,2976
121,159,12902,2236,3771
121,40,14057,2853,4323
121,72,9636,1812,3152
121,16,11576,2204,3799
121,160,9779,1769,2966
121,17,10041,1998,3172
121,37,8043,1767,2876
121,38,8797,1822,2998
121,42,8572,1692,2645
121,69,8057,1664,2581
121,73,6643,1404,2239
121,12,15404,2925,4794
121,13,13100,2520,4371
121,14,16965,2795,4475
121,15,11344,2394,4566
121,39,12040,2415,4132
121,41,11063,2210,3404
121,70,9060,2006,2959
121,71,9041,1843,3073
121,102,5309,1198,1895
121,43,7513,1457,2278
121,44,6969,1508,2317
121,67,5577,1105,1661
121,68,6999,1343,2008
121,74,6197,1397,2050
121,75,6571,1323,2085
121,35,8499,1717,2783
121,36,8956,1875,2899
121,45,6373,1402,2187
121,64,5669,1367,2140
121,65,4823,1222,1724
121,66,5079,1194,1860
121,76,4278,988,1469
121,18,10229,2062,3345
121,19,10770,2107,3529
121,20,9487,1760,2988
121,21,10962,2086,3410
121,22,11676,2246,3817
121,33,11150,2141,3800
121,34,9531,1840,3222
121,46,10170,1855,3425
121,31,11172,2271,3582
121,32,11985,2171,3966
121,47,12152,2230,3962
121,48,10845,2227,3496
121,60,10166,1994,3132
121,61,9474,1919,2930
121,78,9067,1718,2701
121,23,13132,2709,4291
121,24,16103,2434,4188
121,27,14499,2651,4493
121,28,13027,2612,3981
121,29,13119,2457,4123
121,30,11253,2331,3659
121,49,12554,2423,3994
121,59,11531,2157,3496
121,113,15138,2722,5229
121,50,14474,2699,4395
121,57,15856,2865,5872
121,58,15529,2685,5319
121,79,11076,2185,3478
121,80,11841,2278,4033
121,88,14300,2568,4786
121,110,7879,1591,2595
121,62,8852,1725,2774
121,63,7879,1546,2470
121,90,9856,1846,3229
121,91,9007,1875,3223
121,92,8275,1645,2613
121,93,5769,1140,2047
121,111,8546,1605,2822
121,112,12489,2255,4259
121,114,15036,2522,4760
121,115,11663,2148,3794
121,116,9870,2252,3696
121,117,7983,1574,2746
121,89,12108,2296,3918
121,109,4152,1239,1769
121,120,1511,442,577
121,77,4798,1266,1832
121,94,3576,826,1182
121,95,2596,638,882
121,96,2055,555,726
121,100,4899,1134,1709
121,101,4501,991,1533
121,107,3698,861,1260
121,108,2372,600,810
121,97,3347,936,1289
121,98,2902,775,1047
121,99,4429,983,1479
121,103,5199,1128,1768
121,104,3691,899,1392
121,105,3186,807,1267
121,106,2565,626,998
121,125,4036,910,1470
121,126,4278,1126,1509
121,127,5006,1274,1742
121,128,6368,1374,1776
121,131,6723,1599,2001
121,122,428,183,182
121,123,1789,606,666
121,124,2365,678,791
121,132,4753,1169,1643
121,133,3545,886,1057
121,134,3177,898,1077
121,157,3966,957,1711
121,158,5347,1172,2005
121,135,2458,703,818
121,136,2430,660,987
121,137,1354,533,573
121,138,1391,467,594
121,139,3427,893,1367
121,140,2346,635,933
121,141,2666,744,1117
121,118,6638,1314,2142
121,119,4086,1088,1741
121,142,3806,902,1381
121,143,5408,1208,1948
121,144,7925,1776,2733
121,145,6880,1540,2650
121,153,8826,1944,2944
121,155,3746,942,1355
121,156,4158,1127,1630
121,154,5385,1230,2006
121,162,5388,1363,1972
121,163,6837,1563,2315
121,164,5607,1282,1940
121,161,7483,1697,2562
121,165,6919,1627,2449
121,166,7636,1550,2717
121,167,6639,1393,2443
121,180,9391,2074,3665
121,181,9685,1979,3097
121,182,8725,1927,2955
121,146,8898,2018,3319
121,147,9289,2106,3783
121,148,11929,2626,4633
121,151,11695,2518,4386
121,152,10076,2167,3776
121,178,10584,2145,3787
121,173,12479,2581,4848
121,176,12467,2650,4426
121,168,8581,1882,3110
121,169,7900,1736,2828
121,179,8968,1848,3278
121,149,27666,4880,9067
121,150,22602,3946,8281
121,82,22633,3932,7531
121,83,27385,4462,8782
121,84,25401,4072,8323
121,85,22499,3680,7570
121,174,15403,2975,5686
121,175,15757,3146,5877
121,186,10690,2311,3655
121,187,12379,2598,4848
121,188,13988,2885,4677
121,189,14555,2992,6122
121,190,15449,2913,6004
121,191,37893,3691,5768
121,193,15735,3194,5720
121,184,11873,2489,4063
121,185,10466,2210,3341
121,192,33811,3621,5566
121,194,27849,2944,4641
121,195,12853,2662,4343
121,196,15563,3069,5230
121,1,20060,2776,4647
121,52,20525,3639,6901
121,129,8227,1765,2476
121,170,10102,2219,3560
121,171,10536,2205,3995
121,183,7574,1726,2731
121,197,11925,2453,4140
121,177,11276,2358,4003
121,172,11568,2383,4359
121,26,17866,3136,5502
121,25,17331,3049,5234
121,86,18747,3172,6301
121,198,12924,2131,3500
77,2,16823,2184,3815
77,3,17801,2238,3921
77,4,12383,1796,3239
77,51,17758,2336,3948
77,53,20003,3336,5908
77,54,21506,2978,5161
77,55,21011,2735,4346
77,56,20526,2670,4385
77,81,15360,2718,5312
77,87,15109,2472,4986
77,10,9187,1712,2839
77,11,12400,2260,4034
77,5,16342,2088,3400
77,6,11812,1700,2788
77,7,9559,1533,2660
77,8,8892,1355,2296
77,9,13099,1928,3315
77,130,14555,2317,4018
77,159,17771,2815,4685
77,40,11590,2461,3970
77,72,10883,2082,3410
77,16,9737,1692,3025
77,160,14888,2477,4177
77,17,6544,1397,2274
77,37,5136,1124,1856
77,38,6958,1310,2201
77,42,6883,1338,2103
77,69,6024,1314,2115
77,73,8304,1604,2590
77,12,13564,2412,4066
77,13,11261,2008,3629
77,14,15126,2282,3681
77,15,9526,1878,3681
77,39,10200,1903,3397
77,41,9906,1907,3102
77,70,7571,1676,2667
77,71,9141,1895,2970
77,102,6345,1367,2110
77,43,5824,1174,1861
77,44,5130,995,1512
77,67,3539,783,1291
77,68,4751,1014,1664
77,74,5140,1064,1698
77,75,4538,973,1628
77,35,4204,786,1226
77,36,5536,1342,2110
77,45,2976,687,1105
77,64,1049,335,474
77,65,1306,364,608
77,66,2979,690,1011
77,76,1550,390,621
77,18,6676,1161,1979
77,19,6591,1198,2020
77,20,5192,829,1421
77,21,6667,1156,1843
77,22,7381,1315,2232
77,33,6240,1122,1939
77,34,5236,909,1595
77,46,5408,1003,1751
77,31,7295,1576,2471
77,32,7222,1319,2302
77,47,7389,1378,2314
77,48,6968,1532,2325
77,60,6289,1298,1983
77,61,5588,1202,1741
77,78,5190,1022,1541
77,23,8925,1778,2957
77,24,11635,1599,2633
77,27,10621,1955,3282
77,28,9150,1916,2867
77,29,9242,1761,2907
77,30,7375,1636,2527
77,49,8677,1727,2776
77,59,7637,1505,2425
77,113,12638,2175,4268
77,50,10580,2047,3287
77,57,12435,2318,4555
77,58,12109,2138,4137
77,79,7199,1482,2324
77,80,8942,1706,2921
77,88,11923,2039,3917
77,110,6801,1421,2823
77,62,4920,986,1494
77,63,4002,843,1300
77,90,7479,1316,2515
77,91,5637,1239,1897
77,92,4398,949,1430
77,93,3392,611,1314
77,111,6418,1308,2640
77,112,10112,1725,3430
77,114,12660,1993,3907
77,115,9156,1756,3657
77,116,9617,2076,3700
77,117,8052,1575,2972
77,89,8687,1748,2848
77,109,3351,898,1488
77,120,4183,844,1467
77,121,4480,1032,1691
77,94,2078,491,824
77,95,2505,664,998
77,96,3017,847,1164
77,100,4217,973,1570
77,101,5496,1161,1928
77,107,3896,794,1295
77,108,3226,815,1246
77,97,1849,541,807
77,98,2340,566,834
77,99,3349,731,1167
77,103,7231,1521,2391
77,104,6336,1293,2185
77,105,5479,1138,1908
77,106,5364,1205,1894
77,125,7042,1435,2373
77,126,7961,1595,2699
77,127,8487,1715,2894
77,128,11333,1737,2706
77,131,12594,1980,3018
77,122,4639,1039,1742
77,123,5590,1035,1933
77,124,6279,1177,2126
77,132,8717,1667,3128
77,133,7650,1413,2474
77,134,7282,1425,2481
77,157,7745,1531,2932
77,158,10596,1966,3262
77,135,6820,1286,2314
77,136,6208,1235,2208
77,137,5862,1185,1891
77,138,5170,1042,1769
77,139,4889,1255,2204
77,140,6124,1210,2127
77,141,6585,1364,2334
77,118,5799,1277,2560
77,119,5545,1465,2461
77,142,5980,1385,2531
77,143,7147,1611,2916
77,144,8538,2217,3895
77,145,7453,1522,3080
77,153,10133,2323,4083
77,155,6796,1639,2794
77,156,7937,1701,2892
77,154,8106,1780,3225
77,162,11501,2071,3483
77,163,9304,2083,3741
77,164,8198,1828,3353
77,161,16237,2345,3574
77,165,10085,2201,3999
77,166,9098,1913,3594
77,167,8102,1756,3296
77,180,10853,2437,4550
77,181,12125,2556,4631
77,182,11107,2438,4425
77,146,10516,2076,3766
77,147,10105,1965,4275
77,148,11164,2196,4275
77,151,12520,2317,4737
77,152,10648,2150,4212
77,178,12211,2574,4916
77,173,13396,2598,5477
77,176,14344,3038,5461
77,168,10472,2277,4130
77,169,9791,2130,3868
77,179,10430,2210,4118
77,149,26474,4221,8686
77,150,25198,3857,7248
77,82,25387,3414,5611
77,83,30263,3961,6893
77,84,23025,3542,7486
77,85,20336,3309,6078
77,174,16321,2992,6295
77,175,15509,2925,6944
77,186,12318,2789,5414
77,187,13841,2960,5785
77,188,15882,3292,5693
77,189,15745,3019,6779
77,190,16693,2981,6443
77,191,19960,3461,7681
77,193,17628,3602,6651
77,184,14240,3036,5426
77,185,12906,2788,4888
77,192,19448,3711,7847
77,194,35468,3651,5481
77,195,14481,3140,6129
77,196,17191,3546,6976
77,1,15591,1941,3091
77,52,20975,3012,5093
77,129,11744,1967,3181
77,170,11855,2581,4522
77,171,11998,2568,4826
77,183,10164,2272,4200
77,197,14401,2995,5344
77,177,12902,2753,4789
77,172,13031,2746,5237
77,26,16989,2496,3985
77,25,14690,2169,3407
77,86,16494,2665,5605
77,198,20558,2932,4601
94,2,18295,2222,4067
94,3,19094,2364,4265
94,4,13849,1828,3512
94,51,15369,2467,4342
94,53,22683,3348,6239
94,54,19259,2993,5463
94,55,16440,2667,4530
94,56,15782,2697,4658
94,81,14883,2812,5305
94,87,13904,2203,4518
94,10,12667,1797,3183
94,11,15793,2394,4015
94,5,17808,2120,3675
94,6,13279,1732,3083
94,7,10852,1660,3050
94,8,10185,1482,2694
94,9,14392,2054,3739
94,130,15226,2758,4483
94,159,16823,2853,5062
94,40,13906,3068,4736
94,72,13002,2379,4306
94,16,11542,2066,3718
94,160,13700,2385,4283
94,17,8070,1676,2869
94,37,6662,1403,2463
94,38,8763,1684,2921
94,42,9303,1656,2926
94,69,8135,1783,3108
94,73,10021,1979,3370
94,12,15370,2787,4728
94,13,13066,2383,4295
94,14,16931,2657,4398
94,15,11310,2256,4485
94,39,12005,2278,4073
94,41,11711,2282,3783
94,70,9593,2110,3508
94,71,11309,2390,3965
94,102,8041,1766,2817
94,43,7847,1608,2753
94,44,6935,1370,2240
94,67,5561,1216,2128
94,68,7088,1492,2603
94,74,7252,1533,2639
94,75,6649,1442,2569
94,35,5503,920,1619
94,36,7983,1386,2941
94,45,4992,1038,1766
94,64,2732,708,1055
94,65,3328,796,1423
94,66,4788,982,1695
94,76,3662,859,1521
94,18,7976,1300,2392
94,19,7768,1303,2334
94,20,6485,956,1797
94,21,7960,1282,2219
94,22,8400,1417,2906
94,33,7932,1316,2706
94,34,6886,1123,2266
94,46,6589,1056,2235
94,31,7591,1473,2529
94,32,8404,1373,2783
94,47,8571,1431,2803
94,48,7264,1429,2383
94,60,6585,1195,2041
94,61,5893,1121,1835
94,78,5486,920,1594
94,23,10093,1840,3485
94,24,13070,1610,2889
94,27,10901,1896,3461
94,28,9446,1814,2913
94,29,9538,1659,2963
94,49,8973,1624,2835
94,59,7950,1359,2363
94,113,11434,1906,3807
94,50,10876,1944,3347
94,57,12732,2222,4602
94,58,11948,1887,4041
94,79,7390,1308,2358
94,80,8260,1480,2869
94,88,10718,1770,3488
94,110,3997,855,1745
94,62,5271,927,1613
94,63,4298,748,1360
94,90,6398,1065,2139
94,91,5426,1077,2109
94,92,4694,846,1483
94,93,2188,342,915
94,111,5213,1040,2228
94,112,8908,1456,2967
94,114,11455,1724,3451
94,115,8235,1666,3191
94,116,8262,1815,3336
94,117,6847,1306,2623
94,89,8527,1497,2744
94,109,2199,540,901
94,120,3410,923,1698
94,121,4499,1048,1689
94,77,2294,628,882
94,95,3718,870,1514
94,96,3726,828,1403
94,100,5901,1312,2173
94,101,6862,1489,2456
94,107,4810,1038,1765
94,108,3972,826,1369
94,97,3130,779,1376
94,98,3648,910,1561
94,99,5535,1133,1839
94,103,8578,1703,2914
94,104,7070,1474,2498
94,105,6552,1374,2373
94,106,5777,1219,2166
94,125,7415,1485,2597
94,126,8398,1648,2866
94,127,8924,1769,3060
94,128,10298,2012,3191
94,131,11670,2229,3811
94,122,4737,1072,1733
94,123,5416,1146,1919
94,124,6425,1296,2209
94,132,8897,1823,2852
94,133,7476,1524,2459
94,134,7108,1536,2466
94,157,7095,1637,3192
94,158,9268,1789,3286
94,135,6646,1397,2299
94,136,6351,1277,2221
94,137,5072,1245,2160
94,138,3983,1141,1920
94,139,3553,961,1946
94,140,4500,1148,2069
94,141,6587,1360,2379
94,118,4030,841,1778
94,119,3846,755,1666
94,142,5725,1323,2545
94,143,6892,1550,2930
94,144,6527,1386,2768
94,145,5684,1087,2301
94,153,7603,1549,3010
94,155,6401,1532,2831
94,156,7481,1763,3183
94,154,7727,1692,3228
94,162,9310,1980,3265
94,163,9049,2021,3759
94,164,7192,1686,3206
94,161,10394,2283,3993
94,165,8937,2093,3733
94,166,8215,1797,3482
94,167,7219,1641,3185
94,180,10922,2356,4422
94,181,11118,2414,4498
94,182,10227,2348,4288
94,146,8202,1596,3006
94,147,8314,1622,3412
